param-n,to-constr-real,to-constr-sys,to-constr-user,uconstr-lambda-real,uconstr-lambda-sys,uconstr-lambda-user
659,0.152,0.,0.152,0.003,0.,0.003
660,0.,0.,0.,0.003,0.,0.003
661,0.,0.,0.,0.003,0.,0.003
662,0.,0.,0.,0.003,0.,0.003
663,0.,0.,0.,0.003,0.,0.003
664,0.,0.,0.,0.003,0.,0.003
665,0.,0.,0.,0.003,0.,0.003
666,0.,0.,0.,0.003,0.,0.003
667,0.,0.,0.,0.004,0.,0.004
668,0.,0.,0.,0.003,0.,0.003
669,0.,0.,0.,0.003,0.,0.003
670,0.,0.,0.,0.003,0.,0.003
671,0.,0.,0.,0.003,0.,0.003
672,0.,0.,0.,0.003,0.,0.003
673,0.,0.,0.,0.003,0.,0.003
674,0.,0.,0.,0.003,0.,0.003
675,0.,0.,0.,0.003,0.,0.003
676,0.,0.,0.,0.003,0.,0.003
677,0.,0.,0.,0.003,0.,0.003
678,0.,0.,0.,0.003,0.,0.003
679,0.,0.,0.,0.003,0.,0.003
680,0.,0.,0.,0.003,0.,0.003
681,0.,0.,0.,0.003,0.,0.003
682,0.,0.,0.,0.004,0.,0.004
683,0.,0.,0.,0.003,0.,0.003
684,0.,0.,0.,0.003,0.,0.003
685,0.,0.,0.,0.003,0.,0.003
686,0.,0.,0.,0.003,0.,0.003
687,0.,0.,0.,0.003,0.,0.003
688,0.,0.,0.,0.003,0.,0.003
689,0.,0.,0.,0.003,0.,0.003
690,0.,0.,0.,0.003,0.,0.003
691,0.,0.,0.,0.003,0.,0.003
692,0.,0.,0.,0.003,0.,0.003
693,0.,0.,0.,0.003,0.,0.003
694,0.,0.,0.,0.003,0.,0.003
695,0.,0.,0.,0.003,0.,0.003
696,0.,0.,0.,0.003,0.,0.003
697,0.,0.,0.,0.003,0.,0.003
698,0.,0.,0.,0.003,0.,0.003
699,0.,0.,0.,0.003,0.,0.003
700,0.,0.,0.,0.004,0.,0.004
701,0.,0.,0.,0.004,0.,0.004
702,0.,0.,0.,0.003,0.,0.003
703,0.,0.,0.,0.004,0.,0.004
704,0.,0.,0.,0.004,0.,0.004
705,0.,0.,0.,0.003,0.,0.003
706,0.,0.,0.,0.003,0.,0.003
707,0.,0.,0.,0.003,0.,0.003
708,0.,0.,0.,0.003,0.,0.003
709,0.,0.,0.,0.003,0.,0.003
710,0.,0.,0.,0.003,0.,0.003
711,0.,0.,0.,0.003,0.,0.003
712,0.,0.,0.,0.003,0.,0.003
713,0.,0.,0.,0.003,0.,0.003
714,0.,0.,0.,0.003,0.,0.003
715,0.,0.,0.,0.003,0.,0.003
716,0.,0.,0.,0.003,0.,0.003
717,0.,0.,0.,0.003,0.,0.003
718,0.,0.,0.,0.003,0.,0.003
719,0.011,0.,0.011,0.003,0.,0.003
720,0.,0.,0.,0.003,0.,0.003
721,0.,0.,0.,0.004,0.,0.004
722,0.,0.,0.,0.003,0.,0.003
723,0.,0.,0.,0.004,0.,0.004
724,0.,0.,0.,0.003,0.,0.003
725,0.,0.,0.,0.003,0.,0.003
726,0.,0.,0.,0.003,0.,0.003
727,0.,0.,0.,0.003,0.,0.003
728,0.,0.,0.,0.003,0.,0.003
729,0.,0.,0.,0.004,0.,0.004
730,0.,0.,0.,0.003,0.,0.003
731,0.,0.,0.,0.003,0.,0.003
732,0.,0.,0.,0.003,0.,0.003
733,0.,0.,0.,0.004,0.,0.003
734,0.,0.,0.,0.004,0.,0.004
735,0.,0.,0.,0.004,0.,0.004
736,0.,0.,0.,0.003,0.,0.003
737,0.,0.,0.,0.003,0.,0.003
738,0.,0.,0.,0.015,0.,0.015
739,0.,0.,0.,0.003,0.,0.003
740,0.,0.,0.,0.003,0.,0.003
741,0.,0.,0.,0.003,0.,0.003
742,0.,0.,0.,0.004,0.,0.003
743,0.,0.,0.,0.003,0.,0.003
744,0.,0.,0.,0.003,0.,0.003
745,0.,0.,0.,0.003,0.,0.003
746,0.,0.,0.,0.003,0.,0.003
747,0.,0.,0.,0.004,0.,0.003
748,0.,0.,0.,0.003,0.,0.003
749,0.,0.,0.,0.003,0.,0.003
750,0.,0.,0.,0.003,0.,0.003
751,0.,0.,0.,0.004,0.,0.004
752,0.,0.,0.,0.003,0.,0.003
753,0.,0.,0.,0.004,0.,0.004
754,0.,0.,0.,0.004,0.,0.004
755,0.,0.,0.,0.003,0.,0.003
756,0.,0.,0.,0.003,0.,0.003
757,0.,0.,0.,0.004,0.,0.004
758,0.,0.,0.,0.005,0.,0.005
759,0.,0.,0.,0.003,0.,0.003
760,0.,0.,0.,0.004,0.,0.004
761,0.,0.,0.,0.004,0.,0.004
762,0.,0.,0.,0.004,0.,0.004
763,0.,0.,0.,0.004,0.,0.004
764,0.,0.,0.,0.004,0.,0.004
765,0.,0.,0.,0.004,0.,0.004
766,0.,0.,0.,0.003,0.,0.003
767,0.,0.,0.,0.004,0.,0.004
768,0.,0.,0.,0.004,0.,0.004
769,0.,0.,0.,0.004,0.,0.004
770,0.,0.,0.,0.005,0.,0.005
771,0.,0.,0.,0.004,0.,0.004
772,0.,0.,0.,0.004,0.,0.004
773,0.,0.,0.,0.004,0.,0.004
774,0.,0.,0.,0.004,0.,0.004
775,0.,0.,0.,0.003,0.,0.003
776,0.,0.,0.,0.004,0.,0.004
777,0.,0.,0.,0.004,0.,0.004
778,0.,0.,0.,0.004,0.,0.004
779,0.,0.,0.,0.004,0.,0.004
780,0.,0.,0.,0.004,0.,0.004
781,0.,0.,0.,0.004,0.,0.004
782,0.,0.,0.,0.004,0.,0.004
783,0.,0.,0.,0.003,0.,0.003
784,0.,0.,0.,0.004,0.,0.004
785,0.,0.,0.,0.004,0.,0.004
786,0.,0.,0.,0.004,0.,0.004
787,0.,0.,0.,0.004,0.,0.004
788,0.,0.,0.,0.004,0.,0.004
789,0.,0.,0.,0.004,0.,0.004
790,0.,0.,0.,0.004,0.,0.004
791,0.,0.,0.,0.004,0.,0.004
792,0.039,0.003,0.035,0.004,0.,0.004
793,0.,0.,0.,0.004,0.,0.004
794,0.,0.,0.,0.004,0.,0.004
795,0.,0.,0.,0.004,0.,0.004
796,0.,0.,0.,0.004,0.,0.004
797,0.,0.,0.,0.004,0.,0.004
798,0.,0.,0.,0.004,0.,0.004
799,0.,0.,0.,0.004,0.,0.004
800,0.,0.,0.,0.004,0.,0.004
801,0.,0.,0.,0.004,0.,0.004
802,0.,0.,0.,0.004,0.,0.004
803,0.,0.,0.,0.004,0.,0.004
804,0.,0.,0.,0.004,0.,0.004
805,0.,0.,0.,0.004,0.,0.004
806,0.,0.,0.,0.004,0.,0.004
807,0.,0.,0.,0.004,0.,0.004
808,0.,0.,0.,0.004,0.,0.004
809,0.,0.,0.,0.004,0.,0.004
810,0.,0.,0.,0.004,0.,0.004
811,0.,0.,0.,0.004,0.,0.004
812,0.,0.,0.,0.004,0.,0.004
813,0.,0.,0.,0.004,0.,0.004
814,0.,0.,0.,0.004,0.,0.004
815,0.,0.,0.,0.004,0.,0.004
816,0.,0.,0.,0.004,0.,0.004
817,0.,0.,0.,0.004,0.,0.004
818,0.,0.,0.,0.004,0.,0.004
819,0.,0.,0.,0.004,0.,0.004
820,0.,0.,0.,0.006,0.,0.006
821,0.,0.,0.,0.004,0.,0.004
822,0.,0.,0.,0.004,0.,0.004
823,0.,0.,0.,0.004,0.,0.004
824,0.,0.,0.,0.004,0.,0.004
825,0.,0.,0.,0.004,0.,0.004
826,0.041,0.,0.041,0.004,0.,0.004
827,0.,0.,0.,0.004,0.,0.004
828,0.,0.,0.,0.004,0.,0.004
829,0.,0.,0.,0.004,0.,0.004
830,0.,0.,0.,0.004,0.,0.004
831,0.,0.,0.,0.004,0.,0.004
832,0.,0.,0.,0.004,0.,0.004
833,0.,0.,0.,0.004,0.,0.004
834,0.,0.,0.,0.005,0.,0.005
835,0.,0.,0.,0.004,0.,0.004
836,0.,0.,0.,0.004,0.,0.004
837,0.,0.,0.,0.004,0.,0.004
838,0.,0.,0.,0.004,0.,0.004
839,0.,0.,0.,0.004,0.,0.004
840,0.,0.,0.,0.004,0.,0.004
841,0.,0.,0.,0.005,0.,0.005
842,0.,0.,0.,0.004,0.,0.004
843,0.,0.,0.,0.004,0.,0.004
844,0.,0.,0.,0.005,0.,0.004
845,0.,0.,0.,0.004,0.,0.004
846,0.,0.,0.,0.004,0.,0.004
847,0.,0.,0.,0.005,0.,0.005
848,0.,0.,0.,0.005,0.,0.005
849,0.,0.,0.,0.004,0.,0.004
850,0.,0.,0.,0.004,0.,0.004
851,0.,0.,0.,0.005,0.,0.005
852,0.,0.,0.,0.005,0.,0.005
853,0.,0.,0.,0.005,0.,0.005
854,0.,0.,0.,0.004,0.,0.004
855,0.,0.,0.,0.005,0.,0.005
856,0.,0.,0.,0.005,0.,0.005
857,0.,0.,0.,0.005,0.,0.005
858,0.,0.,0.,0.005,0.,0.005
859,0.,0.,0.,0.044,0.,0.043
860,0.,0.,0.,0.005,0.,0.005
861,0.,0.,0.,0.006,0.,0.006
862,0.,0.,0.,0.005,0.,0.005
863,0.,0.,0.,0.005,0.,0.005
864,0.,0.,0.,0.005,0.,0.005
865,0.,0.,0.,0.005,0.,0.005
866,0.,0.,0.,0.005,0.,0.005
867,0.,0.,0.,0.1,0.,0.1
868,0.,0.,0.,0.005,0.,0.005
869,0.,0.,0.,0.005,0.,0.005
870,0.,0.,0.,0.005,0.,0.005
871,0.,0.,0.,0.005,0.,0.005
872,0.,0.,0.,0.005,0.,0.005
873,0.,0.,0.,0.005,0.,0.005
874,0.,0.,0.,0.005,0.,0.005
875,0.,0.,0.,0.005,0.,0.005
876,0.,0.,0.,0.005,0.,0.005
877,0.,0.,0.,0.005,0.,0.005
878,0.,0.,0.,0.005,0.,0.005
879,0.,0.,0.,0.005,0.,0.005
880,0.,0.,0.,0.005,0.,0.005
881,0.,0.,0.,0.005,0.,0.005
882,0.,0.,0.,0.005,0.,0.005
883,0.,0.,0.,0.005,0.,0.005
884,0.,0.,0.,0.005,0.,0.005
885,0.,0.,0.,0.005,0.,0.005
886,0.,0.,0.,0.005,0.,0.005
887,0.,0.,0.,0.005,0.003,0.001
888,0.,0.,0.,0.005,0.,0.005
889,0.,0.,0.,0.005,0.,0.005
890,0.,0.,0.,0.005,0.,0.005
891,0.,0.,0.,0.005,0.,0.005
892,0.,0.,0.,0.005,0.,0.005
893,0.,0.,0.,0.005,0.,0.005
894,0.,0.,0.,0.005,0.,0.005
895,0.,0.,0.,0.005,0.,0.005
896,0.,0.,0.,0.005,0.,0.005
897,0.,0.,0.,0.005,0.,0.005
898,0.071,0.,0.071,0.005,0.,0.005
899,0.,0.,0.,0.005,0.,0.005
900,0.,0.,0.,0.005,0.,0.005
901,0.,0.,0.,0.005,0.,0.005
902,0.,0.,0.,0.005,0.,0.005
903,0.,0.,0.,0.005,0.,0.005
904,0.,0.,0.,0.005,0.,0.005
905,0.,0.,0.,0.005,0.,0.005
906,0.,0.,0.,0.005,0.,0.005
907,0.,0.,0.,0.006,0.,0.006
908,0.,0.,0.,0.005,0.,0.005
909,0.,0.,0.,0.005,0.,0.005
910,0.,0.,0.,0.005,0.,0.005
911,0.,0.,0.,0.005,0.,0.005
912,0.,0.,0.,0.007,0.,0.007
913,0.,0.,0.,0.005,0.003,0.001
914,0.,0.,0.,0.005,0.,0.005
915,0.,0.,0.,0.006,0.,0.006
916,0.,0.,0.,0.005,0.,0.005
917,0.,0.,0.,0.005,0.,0.005
918,0.,0.,0.,0.005,0.,0.005
919,0.,0.,0.,0.006,0.,0.006
920,0.,0.,0.,0.005,0.,0.005
921,0.,0.,0.,0.005,0.,0.005
922,0.,0.,0.,0.006,0.,0.006
923,0.,0.,0.,0.005,0.,0.005
924,0.,0.,0.,0.005,0.,0.005
925,0.,0.,0.,0.005,0.,0.005
926,0.,0.,0.,0.005,0.,0.005
927,0.,0.,0.,0.005,0.,0.005
928,0.,0.,0.,0.006,0.,0.006
929,0.,0.,0.,0.005,0.,0.005
930,0.,0.,0.,0.005,0.,0.005
931,0.,0.,0.,0.005,0.,0.005
932,0.,0.,0.,0.005,0.,0.005
933,0.,0.,0.,0.005,0.,0.005
934,0.,0.,0.,0.006,0.,0.006
935,0.,0.,0.,0.006,0.,0.006
936,0.,0.,0.,0.007,0.,0.007
937,0.,0.,0.,0.005,0.,0.005
938,0.,0.,0.,0.006,0.,0.006
939,0.,0.,0.,0.006,0.,0.006
940,0.,0.,0.,0.005,0.,0.005
941,0.,0.,0.,0.005,0.,0.005
942,0.,0.,0.,0.005,0.,0.005
943,0.,0.,0.,0.018,0.,0.018
944,0.,0.,0.,0.006,0.,0.006
945,0.,0.,0.,0.006,0.,0.005
946,0.,0.,0.,0.006,0.,0.006
947,0.,0.,0.,0.006,0.,0.006
948,0.,0.,0.,0.006,0.,0.006
949,0.,0.,0.,0.006,0.,0.006
950,0.,0.,0.,0.006,0.,0.006
951,0.,0.,0.,0.006,0.,0.006
952,0.,0.,0.,0.006,0.,0.006
953,0.,0.,0.,0.006,0.,0.006
954,0.,0.,0.,0.006,0.,0.006
955,0.,0.,0.,0.006,0.,0.006
956,0.,0.,0.,0.006,0.,0.006
957,0.,0.,0.,0.006,0.,0.006
958,0.,0.,0.,0.006,0.,0.006
959,0.,0.,0.,0.006,0.,0.006
960,0.,0.,0.,0.006,0.,0.006
961,0.,0.,0.,0.006,0.,0.006
962,0.,0.,0.,0.006,0.,0.006
963,0.,0.,0.,0.006,0.,0.006
964,0.,0.,0.,0.006,0.,0.006
965,0.,0.,0.,0.006,0.,0.006
966,0.,0.,0.,0.006,0.,0.006
967,0.,0.,0.,0.006,0.,0.006
968,0.,0.,0.,0.006,0.,0.006
969,0.,0.,0.,0.006,0.,0.006
970,0.,0.,0.,0.006,0.,0.006
971,0.,0.,0.,0.006,0.,0.006
972,0.,0.,0.,0.006,0.,0.006
973,0.,0.,0.,0.006,0.,0.006
974,0.,0.,0.,0.006,0.,0.006
975,0.,0.,0.,0.006,0.,0.006
976,0.,0.,0.,0.006,0.,0.006
977,0.,0.,0.,0.006,0.,0.006
978,0.,0.,0.,0.006,0.,0.006
979,0.,0.,0.,0.006,0.,0.006
980,0.,0.,0.,0.006,0.,0.006
981,0.,0.,0.,0.006,0.,0.006
982,0.,0.,0.,0.006,0.,0.006
983,0.,0.,0.,0.006,0.,0.006
984,0.,0.,0.,0.007,0.,0.007
985,0.,0.,0.,0.006,0.,0.006
986,0.,0.,0.,0.006,0.,0.006
987,0.,0.,0.,0.006,0.,0.006
988,0.,0.,0.,0.006,0.,0.006
989,0.,0.,0.,0.006,0.,0.006
990,0.,0.,0.,0.007,0.,0.007
991,0.,0.,0.,0.006,0.,0.006
992,0.,0.,0.,0.006,0.,0.006
993,0.,0.,0.,0.006,0.,0.006
994,0.,0.,0.,0.006,0.,0.006
995,0.,0.,0.,0.006,0.,0.006
996,0.,0.,0.,0.006,0.,0.006
997,0.,0.,0.,0.006,0.,0.006
998,0.,0.,0.,0.006,0.,0.006
999,0.,0.,0.,0.007,0.,0.007
1000,0.,0.,0.,0.007,0.,0.007
1001,0.,0.,0.,0.006,0.,0.006
1002,0.,0.,0.,0.007,0.,0.007
1003,0.,0.,0.,0.007,0.,0.007
1004,0.,0.,0.,0.007,0.,0.007
1005,0.,0.,0.,0.006,0.,0.006
1006,0.,0.,0.,0.007,0.,0.007
1007,0.,0.,0.,0.006,0.,0.006
1008,0.,0.,0.,0.007,0.,0.007
1009,0.,0.,0.,0.007,0.,0.007
1010,0.,0.,0.,0.007,0.,0.007
1011,0.,0.,0.,0.007,0.,0.007
1012,0.,0.,0.,0.006,0.,0.006
1013,0.,0.,0.,0.007,0.,0.007
1014,0.,0.,0.,0.007,0.,0.007
1015,0.,0.,0.,0.007,0.,0.007
1016,0.,0.,0.,0.007,0.,0.007
1017,0.,0.,0.,0.007,0.,0.007
1018,0.,0.,0.,0.007,0.,0.007
1019,0.,0.,0.,0.007,0.,0.007
1020,0.041,0.,0.041,0.007,0.,0.007
1021,0.,0.,0.,0.007,0.,0.007
1022,0.,0.,0.,0.007,0.,0.007
1023,0.,0.,0.,0.007,0.,0.007
1024,0.,0.,0.,0.007,0.,0.007
1025,0.,0.,0.,0.007,0.,0.007
1026,0.,0.,0.,0.008,0.,0.008
1027,0.,0.,0.,0.037,0.,0.037
1028,0.,0.,0.,0.007,0.,0.007
1029,0.,0.,0.,0.007,0.,0.007
1030,0.,0.,0.,0.007,0.,0.007
1031,0.,0.,0.,0.007,0.,0.007
1032,0.,0.,0.,0.007,0.,0.007
1033,0.,0.,0.,0.007,0.,0.007
1034,0.,0.,0.,0.007,0.,0.007
1035,0.,0.,0.,0.007,0.,0.007
1036,0.,0.,0.,0.007,0.,0.007
1037,0.,0.,0.,0.007,0.,0.007
1038,0.,0.,0.,0.007,0.,0.007
1039,0.,0.,0.,0.007,0.,0.007
1040,0.043,0.003,0.04,0.007,0.,0.007
1041,0.,0.,0.,0.007,0.,0.007
1042,0.,0.,0.,0.007,0.,0.007
1043,0.,0.,0.,0.007,0.,0.007
1044,0.,0.,0.,0.007,0.,0.007
1045,0.,0.,0.,0.007,0.,0.007
1046,0.,0.,0.,0.008,0.,0.008
1047,0.,0.,0.,0.007,0.,0.007
1048,0.,0.,0.,0.007,0.,0.007
1049,0.,0.,0.,0.007,0.,0.007
1050,0.,0.,0.,0.008,0.,0.008
1051,0.,0.,0.,0.009,0.,0.009
1052,0.,0.,0.,0.007,0.,0.007
1053,0.,0.,0.,0.007,0.,0.007
1054,0.,0.,0.,0.007,0.,0.007
1055,0.,0.,0.,0.007,0.,0.007
1056,0.,0.,0.,0.007,0.,0.007
1057,0.,0.,0.,0.007,0.,0.007
1058,0.,0.,0.,0.007,0.,0.007
1059,0.,0.,0.,0.007,0.,0.007
1060,0.,0.,0.,0.119,0.,0.118
1061,0.,0.,0.,0.007,0.,0.007
1062,0.,0.,0.,0.007,0.,0.007
1063,0.,0.,0.,0.008,0.,0.008
1064,0.,0.,0.,0.007,0.,0.007
1065,0.,0.,0.,0.008,0.,0.008
1066,0.,0.,0.,0.007,0.,0.007
1067,0.,0.,0.,0.008,0.,0.008
1068,0.,0.,0.,0.007,0.,0.007
1069,0.,0.,0.,0.007,0.,0.007
1070,0.,0.,0.,0.008,0.,0.008
1071,0.,0.,0.,0.008,0.,0.008
1072,0.,0.,0.,0.008,0.,0.008
1073,0.,0.,0.,0.007,0.,0.007
1074,0.,0.,0.,0.008,0.,0.008
1075,0.,0.,0.,0.007,0.,0.007
1076,0.,0.,0.,0.008,0.,0.008
1077,0.,0.,0.,0.008,0.,0.008
1078,0.,0.,0.,0.008,0.,0.008
1079,0.043,0.003,0.039,0.007,0.,0.007
1080,0.,0.,0.,0.008,0.,0.008
1081,0.,0.,0.,0.008,0.,0.008
1082,0.,0.,0.,0.008,0.,0.008
1083,0.,0.,0.,0.008,0.,0.008
1084,0.,0.,0.,0.008,0.,0.008
1085,0.,0.,0.,0.008,0.,0.008
1086,0.,0.,0.,0.008,0.,0.008
1087,0.,0.,0.,0.008,0.,0.008
1088,0.,0.,0.,0.008,0.,0.008
1089,0.,0.,0.,0.008,0.,0.008
1090,0.,0.,0.,0.008,0.,0.008
1091,0.,0.,0.,0.008,0.,0.008
1092,0.,0.,0.,0.056,0.008,0.048
1093,0.,0.,0.,0.008,0.,0.008
1094,0.,0.,0.,0.008,0.,0.008
1095,0.,0.,0.,0.008,0.,0.008
1096,0.,0.,0.,0.008,0.,0.008
1097,0.,0.,0.,0.008,0.,0.008
1098,0.113,0.,0.113,0.008,0.,0.008
1099,0.,0.,0.,0.008,0.,0.008
1100,0.,0.,0.,0.009,0.,0.008
1101,0.001,0.,0.,0.009,0.,0.009
1102,0.,0.,0.,0.008,0.,0.008
1103,0.,0.,0.,0.008,0.,0.008
1104,0.,0.,0.,0.008,0.,0.008
1105,0.,0.,0.,0.008,0.,0.008
1106,0.,0.,0.,0.008,0.,0.008
1107,0.,0.,0.,0.008,0.,0.008
1108,0.,0.,0.,0.008,0.,0.008
1109,0.,0.,0.,0.008,0.,0.008
1110,0.,0.,0.,0.008,0.,0.008
1111,0.,0.,0.,0.008,0.,0.008
1112,0.,0.,0.,0.008,0.,0.008
1113,0.,0.,0.,0.008,0.,0.008
1114,0.,0.,0.,0.008,0.,0.008
1115,0.,0.,0.,0.008,0.,0.008
1116,0.,0.,0.,0.008,0.,0.008
1117,0.,0.,0.,0.008,0.,0.008
1118,0.,0.,0.,0.008,0.,0.008
1119,0.,0.,0.,0.008,0.,0.008
1120,0.,0.,0.,0.008,0.,0.008
1121,0.,0.,0.,0.008,0.,0.008
1122,0.,0.,0.,0.008,0.,0.008
1123,0.,0.,0.,0.054,0.,0.054
1124,0.,0.,0.,0.009,0.,0.009
1125,0.,0.,0.,0.008,0.,0.008
1126,0.,0.,0.,0.008,0.,0.008
1127,0.,0.,0.,0.008,0.,0.008
1128,0.,0.,0.,0.009,0.,0.009
1129,0.042,0.,0.042,0.01,0.,0.01
1130,0.,0.,0.,0.008,0.,0.008
1131,0.,0.,0.,0.008,0.,0.008
1132,0.,0.,0.,0.009,0.,0.009
1133,0.001,0.,0.,0.008,0.,0.008
1134,0.,0.,0.,0.009,0.,0.009
1135,0.028,0.,0.028,0.008,0.,0.008
1136,0.,0.,0.,0.008,0.,0.008
1137,0.,0.,0.,0.009,0.,0.009
1138,0.001,0.,0.001,0.009,0.,0.009
1139,0.,0.,0.,0.009,0.,0.009
1140,0.,0.,0.,0.008,0.,0.008
1141,0.,0.,0.,0.009,0.,0.009
1142,0.,0.,0.,0.009,0.,0.009
1143,0.,0.,0.,0.009,0.,0.009
1144,0.,0.,0.,0.009,0.,0.009
1145,0.,0.,0.,0.009,0.,0.009
1146,0.,0.,0.,0.01,0.,0.01
1147,0.,0.,0.,0.009,0.,0.009
1148,0.,0.,0.,0.009,0.,0.009
1149,0.,0.,0.,0.009,0.,0.009
1150,0.,0.,0.,0.009,0.,0.009
1151,0.,0.,0.,0.009,0.,0.009
1152,0.,0.,0.,0.009,0.,0.009
1153,0.001,0.,0.001,0.009,0.,0.009
1154,0.,0.,0.,0.009,0.,0.009
1155,0.,0.,0.,0.009,0.,0.009
1156,0.,0.,0.,0.01,0.,0.01
1157,0.,0.,0.,0.009,0.,0.009
1158,0.,0.,0.,0.009,0.,0.009
1159,0.028,0.,0.028,0.009,0.,0.009
1160,0.,0.,0.,0.009,0.,0.009
1161,0.,0.,0.,0.009,0.,0.009
1162,0.,0.,0.,0.009,0.,0.009
1163,0.,0.,0.,0.01,0.,0.01
1164,0.,0.,0.,0.01,0.,0.01
1165,0.044,0.,0.044,0.01,0.,0.01
1166,0.001,0.,0.001,0.009,0.,0.009
1167,0.,0.,0.,0.009,0.,0.009
1168,0.,0.,0.,0.009,0.,0.009
1169,0.,0.,0.,0.01,0.,0.01
1170,0.,0.,0.,0.009,0.,0.009
1171,0.,0.,0.,0.038,0.,0.038
1172,0.,0.,0.,0.009,0.,0.009
1173,0.,0.,0.,0.01,0.,0.01
1174,0.,0.,0.,0.01,0.,0.01
1175,0.,0.,0.,0.011,0.,0.011
1176,0.,0.,0.,0.009,0.,0.009
1177,0.,0.,0.,0.051,0.,0.051
1178,0.,0.,0.,0.009,0.,0.009
1179,0.,0.,0.,0.009,0.,0.009
1180,0.001,0.,0.,0.009,0.003,0.006
1181,0.001,0.,0.001,0.009,0.,0.009
1182,0.,0.,0.,0.01,0.,0.01
1183,0.,0.,0.,0.009,0.,0.009
1184,0.,0.,0.,0.009,0.,0.009
1185,0.,0.,0.,0.009,0.,0.009
1186,0.,0.,0.,0.01,0.,0.01
1187,0.,0.,0.,0.009,0.,0.009
1188,0.,0.,0.,0.01,0.,0.01
1189,0.,0.,0.,0.009,0.,0.009
1190,0.,0.,0.,0.009,0.,0.009
1191,0.,0.,0.,0.009,0.,0.009
1192,0.,0.,0.,0.01,0.,0.01
1193,0.,0.,0.,0.011,0.,0.011
1194,0.,0.,0.,0.01,0.,0.01
1195,0.001,0.,0.001,0.01,0.,0.01
1196,0.,0.,0.,0.01,0.,0.01
1197,0.001,0.,0.001,0.01,0.,0.01
1198,0.001,0.,0.001,0.01,0.,0.01
1199,0.,0.,0.,0.011,0.,0.011
1200,0.,0.,0.,0.05,0.,0.05
1201,0.,0.,0.,0.01,0.,0.01
1202,0.,0.,0.,0.011,0.,0.011
1203,0.,0.,0.,0.01,0.,0.01
1204,0.,0.,0.,0.01,0.,0.01
1205,0.,0.,0.,0.01,0.,0.01
1206,0.,0.,0.,0.01,0.,0.01
1207,0.,0.,0.,0.01,0.,0.01
1208,0.001,0.,0.001,0.011,0.,0.011
1209,0.,0.,0.,0.01,0.,0.01
1210,0.,0.,0.,0.01,0.,0.01
1211,0.,0.,0.,0.013,0.,0.013
1212,0.,0.,0.,0.01,0.,0.01
1213,0.001,0.,0.001,0.01,0.,0.01
1214,0.001,0.,0.001,0.01,0.,0.01
1215,0.,0.,0.,0.01,0.,0.01
1216,0.,0.,0.,0.01,0.,0.01
1217,0.003,0.,0.003,0.01,0.,0.01
1218,0.001,0.,0.001,0.01,0.,0.01
1219,0.,0.,0.,0.01,0.003,0.006
1220,0.,0.,0.,0.01,0.,0.01
1221,0.001,0.,0.001,0.012,0.,0.012
1222,0.001,0.,0.001,0.01,0.,0.01
1223,0.,0.,0.,0.011,0.,0.011
1224,0.001,0.,0.001,0.01,0.,0.01
1225,0.001,0.,0.001,0.01,0.,0.01
1226,0.001,0.,0.001,0.01,0.,0.01
1227,0.001,0.,0.001,0.011,0.,0.011
1228,0.001,0.,0.,0.011,0.,0.011
1229,0.,0.,0.,0.01,0.,0.01
1230,0.,0.,0.,0.01,0.,0.01
1231,0.001,0.,0.001,0.011,0.,0.011
1232,0.001,0.,0.001,0.011,0.,0.011
1233,0.001,0.,0.001,0.01,0.,0.01
1234,0.,0.,0.,0.048,0.,0.048
1235,0.001,0.,0.001,0.01,0.,0.01
1236,0.,0.,0.,0.01,0.,0.01
1237,0.001,0.,0.001,0.013,0.,0.013
1238,0.,0.,0.,0.01,0.,0.01
1239,0.,0.,0.,0.013,0.,0.013
1240,0.001,0.,0.001,0.011,0.,0.011
1241,0.001,0.,0.001,0.011,0.,0.011
1242,0.001,0.,0.001,0.01,0.,0.01
1243,0.001,0.,0.001,0.011,0.,0.011
1244,0.001,0.,0.001,0.01,0.,0.01
1245,0.,0.,0.,0.051,0.,0.051
1246,0.001,0.,0.001,0.011,0.,0.011
1247,0.001,0.,0.001,0.011,0.,0.011
1248,0.001,0.,0.001,0.01,0.,0.01
1249,0.001,0.,0.001,0.011,0.,0.011
1250,0.001,0.,0.001,0.011,0.,0.011
1251,0.001,0.,0.001,0.01,0.,0.01
1252,0.001,0.,0.001,0.011,0.003,0.007
1253,0.001,0.,0.001,0.011,0.,0.011
1254,0.001,0.,0.001,0.01,0.,0.01
1255,0.001,0.,0.001,0.011,0.,0.011
1256,0.,0.,0.,0.051,0.003,0.047
1257,0.001,0.,0.001,0.011,0.,0.011
1258,0.001,0.,0.001,0.011,0.,0.011
1259,0.001,0.,0.001,0.011,0.,0.011
1260,0.001,0.,0.001,0.011,0.,0.011
1261,0.001,0.,0.001,0.011,0.,0.011
1262,0.001,0.,0.001,0.011,0.,0.011
1263,0.001,0.,0.001,0.012,0.,0.012
1264,0.001,0.,0.001,0.011,0.,0.011
1265,0.001,0.,0.001,0.011,0.,0.011
1266,0.001,0.,0.001,0.011,0.,0.011
1267,0.,0.,0.,0.051,0.003,0.047
1268,0.001,0.,0.001,0.011,0.,0.011
1269,0.001,0.,0.001,0.011,0.,0.011
1270,0.001,0.,0.001,0.011,0.,0.011
1271,0.001,0.,0.001,0.011,0.,0.011
1272,0.001,0.,0.001,0.012,0.,0.012
