param-n,build-and-open-real,build-and-open-sys,build-and-open-user,open-constr-real,open-constr-sys,open-constr-user,uconstr-real,uconstr-sys,uconstr-user
403,0.084,0.,0.084,0.078,0.,0.078,0.006,0.,0.006
404,0.096,0.,0.095,0.089,0.,0.089,0.006,0.,0.006
405,0.081,0.,0.081,0.075,0.,0.075,0.006,0.,0.006
406,0.094,0.,0.093,0.087,0.,0.087,0.006,0.,0.006
407,0.08,0.,0.08,0.074,0.,0.074,0.006,0.,0.006
408,0.094,0.,0.093,0.087,0.,0.087,0.006,0.,0.006
409,0.081,0.,0.081,0.074,0.,0.074,0.006,0.,0.006
410,0.084,0.,0.084,0.078,0.,0.078,0.006,0.,0.006
411,0.079,0.,0.079,0.073,0.,0.073,0.006,0.,0.006
412,0.082,0.,0.082,0.075,0.,0.075,0.006,0.,0.006
413,0.077,0.,0.076,0.07,0.,0.07,0.006,0.,0.006
414,0.07,0.,0.07,0.063,0.,0.063,0.006,0.,0.006
415,0.072,0.,0.072,0.066,0.,0.066,0.006,0.,0.006
416,0.072,0.,0.072,0.066,0.,0.065,0.006,0.,0.006
417,0.071,0.,0.071,0.063,0.,0.063,0.007,0.,0.007
418,0.071,0.,0.071,0.064,0.,0.064,0.007,0.,0.007
419,0.071,0.,0.071,0.064,0.,0.064,0.006,0.,0.006
420,0.095,0.,0.095,0.089,0.,0.089,0.006,0.,0.006
421,0.089,0.,0.089,0.083,0.,0.083,0.006,0.,0.006
422,0.091,0.,0.091,0.085,0.,0.084,0.006,0.,0.006
423,0.085,0.,0.085,0.078,0.,0.078,0.006,0.,0.006
424,0.086,0.,0.086,0.08,0.,0.08,0.006,0.,0.006
425,0.082,0.,0.082,0.076,0.,0.076,0.006,0.,0.006
426,0.081,0.,0.081,0.074,0.,0.074,0.006,0.,0.006
427,0.079,0.,0.079,0.073,0.,0.073,0.006,0.,0.006
428,0.076,0.,0.076,0.069,0.,0.069,0.006,0.,0.006
429,0.075,0.,0.075,0.067,0.,0.067,0.008,0.,0.008
430,0.074,0.,0.074,0.068,0.,0.068,0.006,0.,0.006
431,0.095,0.,0.095,0.089,0.,0.089,0.006,0.,0.006
432,0.107,0.,0.107,0.1,0.,0.1,0.006,0.,0.006
433,0.115,0.,0.115,0.109,0.,0.109,0.006,0.,0.006
434,0.087,0.,0.087,0.081,0.,0.08,0.006,0.,0.006
435,0.099,0.,0.099,0.092,0.,0.092,0.006,0.,0.006
436,0.08,0.,0.08,0.072,0.,0.072,0.008,0.,0.008
437,0.109,0.,0.108,0.099,0.,0.099,0.008,0.,0.008
438,0.12,0.,0.12,0.113,0.,0.113,0.006,0.,0.006
439,0.097,0.,0.097,0.09,0.,0.09,0.006,0.,0.006
440,0.086,0.,0.086,0.079,0.,0.079,0.006,0.,0.006
441,0.087,0.,0.087,0.08,0.,0.08,0.007,0.,0.006
442,0.079,0.,0.079,0.073,0.,0.072,0.006,0.,0.006
443,0.083,0.,0.083,0.075,0.,0.074,0.008,0.,0.008
444,0.101,0.,0.101,0.094,0.,0.094,0.006,0.,0.006
445,0.095,0.,0.094,0.088,0.,0.088,0.006,0.,0.006
446,0.091,0.003,0.087,0.084,0.003,0.08,0.006,0.,0.006
447,0.087,0.,0.087,0.08,0.,0.08,0.006,0.,0.006
448,0.083,0.,0.082,0.075,0.,0.075,0.007,0.,0.007
449,0.102,0.,0.102,0.095,0.,0.095,0.006,0.,0.006
450,0.096,0.,0.096,0.089,0.,0.089,0.006,0.,0.006
451,0.091,0.,0.091,0.085,0.,0.084,0.006,0.,0.006
452,0.088,0.,0.088,0.082,0.,0.082,0.006,0.,0.006
453,0.084,0.,0.084,0.076,0.,0.076,0.007,0.,0.007
454,0.103,0.,0.103,0.096,0.,0.096,0.006,0.,0.006
455,0.096,0.,0.096,0.089,0.,0.089,0.006,0.,0.006
456,0.088,0.,0.088,0.081,0.,0.081,0.006,0.,0.006
457,0.114,0.,0.114,0.104,0.,0.104,0.01,0.,0.01
458,0.109,0.,0.108,0.101,0.,0.101,0.007,0.,0.006
459,0.131,0.003,0.126,0.123,0.003,0.119,0.006,0.,0.006
460,0.091,0.,0.091,0.084,0.,0.084,0.006,0.,0.006
461,0.124,0.,0.124,0.107,0.,0.107,0.016,0.,0.016
462,0.13,0.,0.13,0.123,0.,0.123,0.006,0.,0.006
463,0.099,0.,0.099,0.092,0.,0.092,0.007,0.,0.007
464,0.101,0.,0.101,0.094,0.,0.094,0.007,0.,0.007
465,0.089,0.,0.089,0.081,0.,0.081,0.007,0.,0.007
466,0.103,0.,0.103,0.096,0.,0.096,0.006,0.,0.006
467,0.091,0.,0.09,0.083,0.,0.083,0.007,0.,0.007
468,0.09,0.,0.09,0.081,0.,0.081,0.008,0.,0.008
469,0.112,0.003,0.108,0.105,0.003,0.1,0.007,0.,0.007
470,0.101,0.,0.101,0.094,0.,0.093,0.007,0.,0.007
471,0.092,0.,0.092,0.083,0.,0.083,0.008,0.,0.008
472,0.113,0.,0.113,0.106,0.,0.106,0.007,0.,0.007
473,0.103,0.,0.103,0.096,0.,0.096,0.007,0.,0.007
474,0.094,0.,0.094,0.084,0.,0.084,0.009,0.,0.009
475,0.115,0.,0.115,0.107,0.,0.107,0.007,0.,0.007
476,0.107,0.,0.106,0.099,0.,0.099,0.007,0.,0.007
477,0.095,0.,0.095,0.085,0.,0.085,0.009,0.,0.009
478,0.111,0.,0.111,0.104,0.,0.103,0.007,0.,0.007
479,0.106,0.,0.106,0.099,0.,0.098,0.007,0.,0.007
480,0.095,0.,0.095,0.087,0.,0.086,0.008,0.,0.008
481,0.11,0.,0.11,0.102,0.,0.102,0.007,0.,0.007
482,0.263,0.,0.262,0.255,0.,0.255,0.007,0.,0.007
483,0.124,0.,0.124,0.116,0.,0.116,0.007,0.,0.007
484,0.147,0.,0.147,0.14,0.,0.139,0.007,0.,0.007
485,0.103,0.,0.103,0.096,0.,0.096,0.007,0.,0.007
486,0.119,0.,0.119,0.112,0.,0.111,0.007,0.,0.007
487,0.134,0.,0.134,0.126,0.,0.126,0.007,0.,0.007
488,0.102,0.,0.102,0.094,0.,0.093,0.008,0.,0.008
489,0.114,0.,0.114,0.107,0.,0.107,0.007,0.,0.007
490,0.143,0.,0.143,0.136,0.,0.135,0.007,0.,0.007
491,0.099,0.,0.099,0.092,0.,0.091,0.007,0.,0.007
492,0.106,0.,0.105,0.098,0.,0.098,0.007,0.,0.007
493,0.123,0.,0.123,0.114,0.,0.114,0.009,0.,0.009
494,0.103,0.,0.103,0.095,0.,0.095,0.007,0.,0.007
495,0.101,0.,0.101,0.092,0.,0.092,0.008,0.,0.008
496,0.115,0.,0.114,0.107,0.,0.107,0.007,0.,0.007
497,0.14,0.,0.14,0.133,0.,0.132,0.007,0.,0.007
498,0.114,0.,0.114,0.106,0.,0.106,0.007,0.,0.007
499,0.11,0.,0.11,0.102,0.,0.102,0.008,0.,0.008
500,0.134,0.019,0.115,0.127,0.019,0.107,0.007,0.,0.007
510,0.2,0.004,0.196,0.143,0.003,0.139,0.056,0.,0.056
520,0.165,0.,0.165,0.157,0.,0.157,0.008,0.,0.008
530,0.124,0.,0.124,0.113,0.,0.113,0.01,0.,0.01
540,0.148,0.,0.148,0.14,0.,0.14,0.008,0.,0.008
550,0.152,0.,0.152,0.143,0.,0.143,0.008,0.,0.008
560,0.166,0.007,0.159,0.157,0.007,0.149,0.009,0.,0.009
570,0.174,0.,0.174,0.165,0.,0.165,0.009,0.,0.009
580,0.206,0.015,0.19,0.197,0.015,0.181,0.009,0.,0.009
590,0.218,0.003,0.214,0.209,0.003,0.205,0.009,0.,0.009
600,0.179,0.003,0.175,0.169,0.003,0.165,0.009,0.,0.009
610,0.176,0.,0.176,0.167,0.,0.167,0.009,0.,0.009
620,0.168,0.,0.168,0.155,0.,0.155,0.012,0.,0.012
630,0.25,0.007,0.242,0.237,0.007,0.229,0.012,0.,0.012
640,0.31,0.015,0.294,0.3,0.015,0.284,0.009,0.,0.009
650,0.229,0.003,0.225,0.219,0.003,0.215,0.01,0.,0.01
660,0.271,0.003,0.267,0.233,0.003,0.229,0.038,0.,0.038
670,0.221,0.,0.221,0.21,0.,0.21,0.01,0.,0.01
680,0.275,0.007,0.267,0.26,0.007,0.252,0.014,0.,0.014
690,0.271,0.,0.271,0.26,0.,0.26,0.011,0.,0.01
700,0.28,0.,0.28,0.268,0.,0.268,0.012,0.,0.012
710,0.327,0.,0.327,0.24,0.,0.24,0.087,0.,0.087
720,0.302,0.,0.302,0.291,0.,0.291,0.011,0.,0.011
730,0.353,0.,0.353,0.342,0.,0.342,0.011,0.,0.011
740,0.321,0.,0.321,0.309,0.,0.309,0.011,0.,0.011
750,0.358,0.,0.358,0.346,0.,0.346,0.011,0.,0.011
760,0.373,0.,0.373,0.361,0.,0.361,0.011,0.,0.011
770,0.328,0.,0.328,0.315,0.,0.315,0.012,0.,0.012
780,0.411,0.,0.411,0.355,0.,0.355,0.056,0.,0.056
790,0.425,0.,0.425,0.413,0.,0.413,0.012,0.,0.012
800,0.388,0.,0.388,0.375,0.,0.375,0.012,0.,0.012
810,0.387,0.,0.387,0.374,0.,0.374,0.013,0.,0.013
820,0.406,0.,0.406,0.393,0.,0.393,0.012,0.,0.012
830,0.377,0.,0.377,0.364,0.,0.364,0.012,0.,0.012
840,0.473,0.,0.473,0.453,0.,0.453,0.02,0.,0.02
850,0.378,0.,0.378,0.362,0.,0.362,0.015,0.,0.015
860,0.417,0.,0.417,0.4,0.,0.4,0.016,0.,0.016
870,0.44,0.003,0.436,0.422,0.003,0.418,0.017,0.,0.017
880,0.71,0.016,0.694,0.692,0.016,0.676,0.017,0.,0.017
890,0.598,0.,0.598,0.584,0.,0.584,0.013,0.,0.013
900,0.435,0.001,0.433,0.42,0.,0.42,0.014,0.001,0.012
910,0.457,0.,0.457,0.439,0.,0.439,0.017,0.,0.017
920,0.493,0.001,0.492,0.479,0.,0.479,0.014,0.001,0.013
930,0.641,0.,0.641,0.598,0.,0.598,0.043,0.,0.043
940,0.513,0.,0.513,0.498,0.,0.498,0.014,0.,0.014
950,0.851,0.,0.851,0.792,0.,0.792,0.058,0.,0.058
960,0.666,0.,0.666,0.651,0.,0.651,0.014,0.,0.014
970,0.536,0.,0.536,0.518,0.,0.518,0.018,0.,0.018
980,0.529,0.,0.529,0.514,0.,0.514,0.015,0.,0.015
990,0.607,0.,0.607,0.59,0.,0.59,0.016,0.,0.016
1000,0.738,0.011,0.726,0.722,0.011,0.71,0.015,0.,0.015
1100,0.722,0.023,0.698,0.699,0.023,0.675,0.022,0.,0.022
1200,1.24,0.015,1.224,1.219,0.012,1.206,0.02,0.003,0.016
1300,1.18,0.,1.18,1.058,0.,1.058,0.122,0.,0.122
1400,1.317,0.,1.317,1.29,0.,1.29,0.026,0.,0.026
1500,1.658,0.035,1.622,1.534,0.035,1.498,0.124,0.,0.124
1600,1.887,0.003,1.883,1.822,0.003,1.818,0.065,0.,0.065
1700,2.03,0.,2.03,2.003,0.,2.003,0.027,0.,0.027
1800,2.511,0.,2.511,2.382,0.,2.382,0.129,0.,0.129
1900,2.709,0.003,2.705,2.675,0.003,2.671,0.034,0.,0.034
2000,3.037,0.,3.037,2.999,0.,2.999,0.038,0.,0.038
2100,3.299,0.,3.299,3.259,0.,3.259,0.039,0.,0.039
2200,4.15,0.027,4.122,3.842,0.027,3.814,0.308,0.,0.308
2300,4.542,0.039,4.502,4.253,0.039,4.213,0.289,0.,0.289
2400,4.934,0.051,4.881,4.746,0.051,4.694,0.187,0.,0.187
2500,5.425,0.,5.425,5.378,0.,5.378,0.046,0.,0.046
2600,5.971,0.047,5.923,5.923,0.047,5.875,0.047,0.,0.047
2700,7.33,0.068,7.262,7.275,0.067,7.207,0.054,0.,0.054
2800,7.849,0.,7.848,7.695,0.,7.695,0.153,0.,0.153
2900,8.703,0.,8.703,8.488,0.,8.488,0.214,0.,0.214
3000,10.767,0.083,10.683,10.694,0.083,10.61,0.072,0.,0.072
