param-n,build-real,build-sys,build-user,build-and-typecheck-real,build-and-typecheck-sys,build-and-typecheck-user,refine-real,refine-sys,refine-user,typecheck-real,typecheck-sys,typecheck-user
32,0.001,0.,0.001,0.002,0.,0.002,0.,0.,0.,0.,0.,0.
33,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
34,0.001,0.001,0.,0.002,0.002,0.,0.,0.,0.,0.,0.,0.
35,0.001,0.,0.001,0.002,0.,0.002,0.,0.,0.,0.,0.,0.
36,0.001,0.,0.001,0.002,0.,0.002,0.,0.,0.,0.,0.,0.
37,0.001,0.,0.001,0.002,0.,0.002,0.,0.,0.,0.,0.,0.
38,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.,0.,0.
39,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.,0.,0.
40,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.,0.,0.
41,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.,0.,0.
42,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.,0.,0.
43,0.002,0.,0.002,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
44,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.,0.,0.
45,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.,0.,0.
46,0.002,0.,0.002,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
47,0.002,0.,0.002,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
48,0.002,0.,0.002,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
49,0.002,0.,0.002,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
50,0.002,0.,0.002,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
51,0.002,0.,0.002,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
52,0.002,0.001,0.,0.003,0.002,0.001,0.,0.,0.,0.,0.,0.
53,0.002,0.,0.002,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
54,0.002,0.,0.002,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
55,0.002,0.,0.002,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
56,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
57,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
58,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
59,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.,0.,0.,0.
60,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.,0.,0.,0.
61,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.,0.,0.,0.
62,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.,0.,0.,0.
63,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.,0.,0.,0.
64,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.,0.,0.,0.
65,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.,0.,0.,0.
66,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.,0.,0.,0.
67,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.,0.,0.,0.
68,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.,0.,0.,0.
69,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.,0.,0.,0.
70,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.,0.,0.,0.
71,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.,0.,0.,0.
72,0.003,0.,0.003,0.004,0.,0.004,0.,0.,0.,0.,0.,0.
73,0.004,0.,0.004,0.005,0.,0.005,0.001,0.,0.001,0.,0.,0.
74,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.,0.,0.,0.
75,0.004,0.,0.004,0.005,0.,0.005,0.,0.,0.,0.,0.,0.
76,0.004,0.,0.004,0.005,0.,0.005,0.001,0.,0.001,0.,0.,0.
77,0.004,0.,0.004,0.005,0.,0.005,0.001,0.,0.001,0.,0.,0.
78,0.004,0.,0.004,0.005,0.,0.005,0.001,0.,0.001,0.,0.,0.
79,0.004,0.,0.004,0.005,0.,0.005,0.001,0.,0.001,0.,0.,0.
80,0.004,0.,0.004,0.005,0.,0.005,0.001,0.,0.001,0.,0.,0.
81,0.004,0.,0.004,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.
82,0.004,0.,0.004,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001
83,0.004,0.,0.004,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001
84,0.004,0.,0.004,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001
85,0.004,0.,0.004,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001
86,0.005,0.,0.005,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
87,0.004,0.,0.004,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
88,0.004,0.,0.004,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
89,0.004,0.,0.004,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001
90,0.004,0.,0.004,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
91,0.004,0.,0.004,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
92,0.004,0.,0.004,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
93,0.005,0.,0.005,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
94,0.005,0.,0.005,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
95,0.005,0.,0.005,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
96,0.005,0.,0.005,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
97,0.005,0.,0.005,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
98,0.005,0.,0.005,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
99,0.005,0.,0.005,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
100,0.005,0.,0.005,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
101,0.005,0.,0.005,0.006,0.,0.006,0.001,0.,0.001,0.001,0.,0.001
102,0.005,0.,0.005,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
103,0.018,0.011,0.007,0.02,0.011,0.008,0.001,0.,0.001,0.001,0.,0.001
104,0.005,0.,0.005,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
105,0.005,0.,0.005,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
106,0.005,0.,0.005,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
107,0.02,0.,0.02,0.022,0.,0.022,0.001,0.,0.001,0.001,0.,0.001
108,0.005,0.,0.005,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
109,0.005,0.,0.005,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
110,0.005,0.,0.005,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
111,0.005,0.,0.005,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
112,0.005,0.,0.005,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
113,0.006,0.,0.006,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
114,0.006,0.,0.006,0.008,0.,0.008,0.001,0.,0.001,0.001,0.,0.001
115,0.006,0.,0.006,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
116,0.006,0.,0.006,0.007,0.,0.007,0.001,0.,0.001,0.001,0.,0.001
117,0.006,0.,0.006,0.007,0.,0.008,0.002,0.,0.002,0.001,0.,0.001
118,0.006,0.,0.006,0.008,0.,0.008,0.001,0.,0.001,0.001,0.,0.001
119,0.006,0.,0.006,0.008,0.,0.008,0.001,0.,0.001,0.001,0.,0.001
120,0.006,0.,0.006,0.008,0.,0.008,0.001,0.,0.001,0.001,0.,0.001
121,0.007,0.,0.007,0.009,0.,0.009,0.001,0.,0.001,0.001,0.,0.001
122,0.006,0.,0.006,0.008,0.,0.008,0.001,0.,0.001,0.001,0.,0.001
123,0.006,0.,0.006,0.008,0.,0.008,0.001,0.,0.001,0.001,0.,0.001
124,0.007,0.,0.007,0.009,0.,0.009,0.001,0.,0.001,0.001,0.,0.001
125,0.006,0.,0.006,0.008,0.,0.008,0.001,0.,0.001,0.001,0.,0.001
126,0.006,0.,0.006,0.008,0.,0.008,0.002,0.,0.002,0.001,0.,0.001
127,0.007,0.,0.007,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
128,0.006,0.,0.006,0.008,0.,0.008,0.002,0.,0.002,0.001,0.,0.001
129,0.006,0.,0.006,0.008,0.001,0.006,0.002,0.001,0.,0.001,0.001,0.
130,0.007,0.001,0.006,0.009,0.001,0.008,0.001,0.,0.001,0.001,0.,0.001
131,0.007,0.,0.007,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
132,0.007,0.,0.007,0.009,0.,0.008,0.002,0.002,0.,0.001,0.,0.001
133,0.007,0.,0.007,0.01,0.,0.009,0.002,0.,0.002,0.002,0.,0.001
134,0.007,0.,0.007,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002
135,0.007,0.,0.007,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.001
136,0.007,0.,0.007,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
137,0.007,0.,0.007,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002
138,0.007,0.,0.007,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002
139,0.007,0.,0.007,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
140,0.007,0.,0.007,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002
141,0.007,0.,0.007,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002
142,0.007,0.,0.007,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002
143,0.007,0.,0.007,0.009,0.,0.009,0.002,0.,0.002,0.002,0.,0.002
144,0.008,0.,0.008,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
145,0.007,0.,0.007,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
146,0.007,0.,0.007,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
147,0.008,0.,0.008,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
148,0.007,0.,0.007,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
149,0.007,0.,0.007,0.01,0.,0.01,0.003,0.,0.003,0.002,0.,0.002
150,0.008,0.,0.007,0.01,0.,0.009,0.002,0.,0.002,0.002,0.,0.002
151,0.008,0.,0.008,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
152,0.008,0.,0.008,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002
153,0.007,0.,0.007,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
154,0.008,0.,0.008,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
155,0.008,0.,0.008,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
156,0.008,0.,0.008,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
157,0.009,0.,0.009,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002
158,0.008,0.,0.008,0.011,0.,0.011,0.002,0.002,0.,0.002,0.,0.002
159,0.008,0.,0.008,0.011,0.,0.011,0.003,0.,0.003,0.002,0.,0.002
160,0.008,0.,0.008,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002
161,0.009,0.,0.009,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002
162,0.009,0.,0.009,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002
163,0.008,0.,0.008,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002
164,0.009,0.,0.009,0.012,0.,0.012,0.002,0.,0.002,0.002,0.,0.002
165,0.008,0.,0.008,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002
166,0.008,0.,0.008,0.011,0.,0.011,0.003,0.,0.003,0.002,0.,0.002
167,0.009,0.,0.009,0.012,0.,0.012,0.003,0.,0.003,0.002,0.,0.002
168,0.008,0.,0.008,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002
169,0.009,0.,0.009,0.012,0.,0.012,0.003,0.,0.003,0.002,0.,0.002
170,0.008,0.,0.008,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002
171,0.009,0.,0.009,0.012,0.,0.012,0.002,0.,0.002,0.002,0.,0.002
172,0.009,0.,0.009,0.012,0.,0.012,0.002,0.,0.002,0.002,0.,0.002
173,0.01,0.,0.01,0.013,0.,0.013,0.003,0.,0.003,0.002,0.,0.002
174,0.009,0.,0.009,0.012,0.,0.012,0.003,0.,0.003,0.002,0.,0.002
175,0.009,0.,0.009,0.012,0.,0.012,0.003,0.,0.003,0.002,0.,0.002
176,0.009,0.,0.009,0.012,0.,0.012,0.003,0.,0.003,0.002,0.,0.002
177,0.009,0.,0.009,0.012,0.,0.012,0.003,0.,0.003,0.003,0.,0.003
178,0.009,0.,0.009,0.012,0.,0.012,0.003,0.,0.003,0.003,0.,0.003
179,0.009,0.,0.009,0.012,0.,0.012,0.003,0.,0.003,0.003,0.,0.003
180,0.01,0.,0.01,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003
181,0.009,0.,0.009,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003
182,0.01,0.,0.01,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003
183,0.009,0.,0.009,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003
184,0.01,0.,0.01,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003
185,0.009,0.,0.009,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003
186,0.01,0.,0.01,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003
187,0.009,0.,0.009,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003
188,0.01,0.,0.01,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003
189,0.01,0.,0.01,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003
190,0.01,0.,0.01,0.014,0.,0.014,0.003,0.,0.003,0.003,0.,0.003
191,0.01,0.,0.01,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003
192,0.011,0.,0.011,0.014,0.,0.014,0.003,0.,0.003,0.003,0.,0.003
193,0.01,0.,0.01,0.013,0.,0.013,0.003,0.,0.003,0.003,0.,0.003
194,0.011,0.,0.011,0.015,0.,0.015,0.003,0.,0.003,0.003,0.,0.003
195,0.01,0.,0.01,0.014,0.,0.014,0.003,0.,0.003,0.003,0.,0.003
196,0.011,0.,0.011,0.014,0.,0.014,0.003,0.,0.003,0.003,0.,0.003
197,0.01,0.,0.01,0.014,0.,0.014,0.003,0.,0.003,0.003,0.,0.003
198,0.011,0.,0.011,0.015,0.,0.015,0.004,0.,0.004,0.003,0.,0.003
199,0.01,0.,0.01,0.014,0.003,0.01,0.004,0.,0.003,0.003,0.003,0.
200,0.011,0.,0.011,0.015,0.,0.015,0.003,0.,0.003,0.003,0.,0.003
201,0.01,0.,0.01,0.014,0.,0.014,0.004,0.,0.004,0.003,0.,0.003
202,0.011,0.,0.011,0.015,0.,0.015,0.004,0.,0.004,0.003,0.,0.003
203,0.011,0.,0.011,0.015,0.,0.015,0.004,0.,0.004,0.003,0.,0.003
204,0.01,0.,0.01,0.014,0.,0.014,0.004,0.,0.004,0.003,0.,0.003
205,0.011,0.,0.011,0.015,0.,0.015,0.004,0.,0.004,0.003,0.,0.003
206,0.01,0.,0.01,0.014,0.,0.014,0.004,0.,0.004,0.003,0.,0.003
207,0.011,0.,0.011,0.015,0.,0.015,0.003,0.,0.003,0.003,0.,0.003
208,0.011,0.,0.011,0.015,0.,0.015,0.004,0.,0.004,0.003,0.,0.003
209,0.011,0.,0.011,0.015,0.,0.015,0.004,0.,0.004,0.003,0.,0.003
210,0.011,0.,0.011,0.015,0.,0.015,0.004,0.,0.004,0.003,0.,0.003
211,0.012,0.,0.012,0.016,0.,0.016,0.004,0.,0.004,0.003,0.,0.003
212,0.011,0.,0.011,0.015,0.,0.015,0.004,0.,0.004,0.004,0.,0.004
213,0.011,0.,0.011,0.015,0.,0.015,0.004,0.,0.004,0.004,0.,0.004
214,0.011,0.,0.011,0.015,0.,0.015,0.004,0.,0.004,0.004,0.,0.004
215,0.011,0.,0.011,0.015,0.,0.015,0.004,0.,0.004,0.004,0.,0.004
216,0.012,0.,0.012,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004
217,0.011,0.,0.011,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004
218,0.012,0.,0.012,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004
219,0.011,0.,0.011,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004
220,0.011,0.,0.011,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004
221,0.011,0.,0.011,0.017,0.,0.017,0.004,0.,0.004,0.005,0.,0.005
222,0.011,0.,0.011,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004
223,0.013,0.,0.013,0.017,0.,0.017,0.004,0.,0.004,0.004,0.,0.004
224,0.012,0.,0.012,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004
225,0.012,0.,0.012,0.017,0.,0.017,0.004,0.,0.004,0.004,0.,0.004
226,0.012,0.,0.012,0.017,0.,0.017,0.004,0.,0.004,0.004,0.,0.004
227,0.012,0.,0.012,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004
228,0.013,0.,0.013,0.017,0.,0.017,0.004,0.,0.004,0.004,0.,0.004
229,0.012,0.,0.012,0.016,0.,0.016,0.004,0.,0.004,0.004,0.,0.004
230,0.012,0.,0.012,0.017,0.,0.017,0.004,0.,0.004,0.004,0.,0.004
231,0.012,0.,0.012,0.018,0.,0.018,0.004,0.,0.004,0.005,0.,0.005
232,0.012,0.,0.012,0.016,0.,0.016,0.004,0.003,0.001,0.004,0.,0.004
233,0.012,0.,0.012,0.017,0.,0.017,0.004,0.,0.004,0.004,0.,0.004
234,0.012,0.,0.012,0.017,0.,0.017,0.004,0.,0.004,0.004,0.,0.004
235,0.012,0.,0.012,0.017,0.,0.017,0.005,0.,0.005,0.004,0.,0.004
236,0.012,0.,0.012,0.017,0.,0.017,0.004,0.,0.004,0.004,0.,0.004
237,0.012,0.,0.012,0.017,0.,0.017,0.005,0.,0.005,0.004,0.,0.004
238,0.012,0.,0.012,0.017,0.,0.017,0.004,0.,0.004,0.004,0.,0.004
239,0.013,0.,0.013,0.018,0.,0.018,0.005,0.,0.005,0.004,0.,0.004
240,0.012,0.,0.012,0.017,0.,0.017,0.005,0.,0.005,0.004,0.,0.004
241,0.012,0.,0.012,0.017,0.,0.017,0.005,0.,0.005,0.004,0.,0.004
242,0.013,0.,0.013,0.018,0.,0.018,0.005,0.,0.005,0.005,0.,0.005
243,0.012,0.,0.012,0.017,0.,0.017,0.005,0.,0.005,0.004,0.,0.004
244,0.013,0.,0.013,0.018,0.,0.018,0.005,0.,0.005,0.004,0.,0.004
245,0.012,0.,0.012,0.017,0.,0.017,0.005,0.,0.005,0.005,0.,0.005
246,0.012,0.,0.012,0.017,0.,0.017,0.005,0.,0.005,0.005,0.,0.005
247,0.013,0.,0.013,0.018,0.,0.018,0.005,0.,0.005,0.004,0.,0.004
248,0.013,0.,0.013,0.018,0.,0.018,0.005,0.,0.005,0.005,0.,0.005
249,0.012,0.,0.012,0.018,0.,0.018,0.005,0.,0.005,0.005,0.,0.005
250,0.013,0.,0.013,0.018,0.,0.018,0.005,0.,0.005,0.005,0.,0.005
251,0.012,0.,0.012,0.018,0.,0.018,0.006,0.,0.006,0.005,0.,0.005
252,0.012,0.,0.012,0.018,0.,0.018,0.005,0.,0.005,0.005,0.,0.005
253,0.013,0.,0.013,0.018,0.,0.018,0.005,0.,0.005,0.005,0.,0.005
254,0.013,0.,0.013,0.019,0.,0.019,0.005,0.,0.005,0.006,0.,0.006
255,0.013,0.,0.013,0.018,0.,0.018,0.005,0.,0.005,0.005,0.,0.005
256,0.013,0.,0.013,0.019,0.,0.019,0.005,0.,0.005,0.005,0.,0.005
257,0.013,0.,0.013,0.019,0.,0.019,0.005,0.,0.005,0.006,0.,0.006
258,0.013,0.,0.013,0.019,0.,0.019,0.005,0.,0.005,0.005,0.,0.005
259,0.014,0.,0.014,0.019,0.,0.019,0.005,0.,0.005,0.005,0.,0.005
260,0.014,0.,0.014,0.019,0.,0.019,0.005,0.,0.005,0.005,0.,0.005
261,0.013,0.,0.013,0.019,0.,0.019,0.005,0.,0.005,0.005,0.,0.005
262,0.013,0.,0.013,0.019,0.,0.019,0.005,0.,0.005,0.005,0.,0.005
263,0.014,0.,0.014,0.019,0.,0.019,0.005,0.,0.005,0.005,0.,0.005
264,0.013,0.,0.013,0.019,0.,0.019,0.006,0.003,0.002,0.005,0.,0.005
265,0.013,0.,0.013,0.019,0.,0.019,0.005,0.,0.005,0.005,0.,0.005
266,0.014,0.,0.014,0.02,0.,0.02,0.006,0.,0.006,0.005,0.,0.005
267,0.014,0.,0.014,0.02,0.,0.02,0.005,0.,0.005,0.005,0.,0.005
268,0.013,0.,0.013,0.019,0.,0.019,0.006,0.,0.006,0.005,0.,0.005
269,0.013,0.,0.013,0.019,0.,0.019,0.006,0.,0.006,0.005,0.,0.005
270,0.014,0.,0.014,0.02,0.,0.02,0.006,0.,0.006,0.005,0.,0.005
271,0.014,0.,0.014,0.02,0.,0.02,0.006,0.,0.006,0.006,0.,0.006
272,0.014,0.,0.014,0.02,0.,0.02,0.006,0.,0.006,0.006,0.,0.006
273,0.014,0.,0.014,0.02,0.,0.02,0.006,0.,0.006,0.005,0.,0.005
274,0.015,0.,0.015,0.021,0.,0.021,0.006,0.,0.006,0.006,0.,0.006
275,0.014,0.,0.014,0.022,0.,0.022,0.005,0.,0.005,0.007,0.,0.007
276,0.014,0.,0.014,0.02,0.,0.02,0.006,0.,0.006,0.006,0.,0.006
277,0.015,0.,0.015,0.021,0.,0.021,0.006,0.,0.006,0.006,0.,0.006
278,0.015,0.,0.015,0.021,0.,0.021,0.006,0.,0.006,0.006,0.,0.006
279,0.014,0.,0.014,0.021,0.,0.021,0.006,0.,0.006,0.007,0.,0.007
280,0.015,0.,0.015,0.021,0.,0.021,0.006,0.,0.006,0.006,0.,0.006
281,0.015,0.,0.015,0.021,0.,0.021,0.006,0.,0.006,0.006,0.,0.006
282,0.015,0.,0.015,0.021,0.,0.021,0.006,0.,0.006,0.006,0.,0.006
283,0.015,0.,0.015,0.022,0.,0.022,0.006,0.,0.006,0.007,0.,0.007
284,0.015,0.,0.015,0.021,0.,0.021,0.006,0.,0.006,0.006,0.,0.006
285,0.014,0.,0.014,0.021,0.,0.021,0.006,0.,0.006,0.006,0.,0.006
286,0.015,0.,0.015,0.022,0.,0.022,0.006,0.,0.006,0.006,0.,0.006
287,0.015,0.,0.015,0.022,0.,0.022,0.006,0.,0.006,0.006,0.,0.006
288,0.015,0.,0.015,0.021,0.,0.021,0.007,0.,0.007,0.006,0.,0.006
289,0.015,0.,0.015,0.021,0.,0.021,0.006,0.,0.006,0.006,0.,0.006
290,0.016,0.,0.016,0.022,0.,0.022,0.006,0.,0.006,0.006,0.,0.006
291,0.015,0.,0.015,0.022,0.,0.022,0.006,0.,0.006,0.006,0.,0.006
292,0.016,0.,0.016,0.023,0.,0.023,0.007,0.,0.007,0.006,0.,0.006
293,0.015,0.,0.015,0.022,0.,0.022,0.008,0.,0.008,0.006,0.,0.006
294,0.015,0.,0.015,0.022,0.,0.022,0.007,0.,0.007,0.006,0.,0.006
295,0.016,0.,0.016,0.023,0.,0.023,0.007,0.,0.007,0.006,0.,0.006
296,0.016,0.,0.016,0.023,0.,0.023,0.006,0.,0.006,0.006,0.,0.006
297,0.016,0.,0.016,0.023,0.,0.023,0.007,0.,0.007,0.006,0.,0.006
298,0.015,0.,0.015,0.022,0.,0.022,0.008,0.,0.008,0.006,0.,0.006
299,0.015,0.,0.015,0.022,0.,0.022,0.007,0.,0.007,0.006,0.,0.006
300,0.015,0.,0.015,0.022,0.,0.022,0.007,0.,0.007,0.007,0.,0.007
305,0.016,0.,0.016,0.023,0.,0.023,0.007,0.,0.007,0.007,0.,0.007
310,0.016,0.,0.016,0.024,0.,0.024,0.007,0.,0.007,0.007,0.,0.007
315,0.017,0.,0.017,0.024,0.,0.024,0.007,0.,0.007,0.007,0.,0.007
320,0.017,0.,0.017,0.025,0.,0.025,0.008,0.,0.008,0.007,0.,0.007
325,0.016,0.,0.016,0.024,0.,0.024,0.009,0.,0.009,0.008,0.,0.008
330,0.017,0.,0.017,0.025,0.,0.025,0.008,0.,0.008,0.008,0.,0.008
335,0.017,0.,0.017,0.025,0.,0.025,0.008,0.,0.008,0.008,0.,0.008
